Date,Open,High,Low,Close,Adj Close,Volume
2014-10-14,550.140015,558.630005,544.500000,548.690002,548.690002,2609900
2014-10-15,542.080017,543.919983,528.419983,540.729980,540.729980,3836000
2014-10-16,527.000000,540.989990,524.950012,536.919983,536.919983,3805000
2014-10-17,540.450012,543.450012,518.409973,522.969971,522.969971,5996500
2014-10-20,520.450012,533.159973,519.140015,532.380005,532.380005,2748200
2014-10-21,537.270020,538.770020,530.200012,538.030029,538.030029,2459500
2014-10-22,541.049988,550.760010,540.229980,542.690002,542.690002,2973700
2014-10-23,548.280029,557.400024,545.500000,553.650024,553.650024,2151300
2014-10-24,554.979980,555.000000,545.159973,548.900024,548.900024,2175400
2014-10-27,547.760010,554.000000,547.200012,549.880005,549.880005,1596700
2014-10-28,551.710022,559.200012,550.429993,558.940002,558.940002,1738700
2014-10-29,560.849976,564.969971,555.979980,558.450012,558.450012,2053300
2014-10-30,558.250000,562.500000,552.130005,560.270020,560.270020,1612500
2014-10-31,568.299988,568.729980,564.809998,567.869995,567.869995,2340500
2014-11-03,563.530029,567.150024,561.630005,563.770020,563.770020,1541700
2014-11-04,561.159973,564.789978,558.299988,564.190002,564.190002,1386300
2014-11-05,566.789978,566.900024,554.150024,555.950012,555.950012,1645300
2014-11-06,555.500000,556.799988,550.580017,551.690002,551.690002,1650700
2014-11-07,555.599976,555.599976,549.349976,551.820007,551.820007,1589100
2014-11-10,552.400024,560.630005,551.619995,558.229980,558.229980,1304500
2014-11-11,558.520020,562.500000,556.239990,561.289978,561.289978,1098300
2014-11-12,561.150024,561.250000,555.500000,558.250000,558.250000,1094100
2014-11-13,560.809998,560.820007,554.090027,556.440002,556.440002,1511000
2014-11-14,558.000000,558.000000,552.510010,555.190002,555.190002,1425100
2014-11-17,555.190002,555.190002,544.440002,546.640015,546.640015,1680600
2014-11-18,547.929993,552.789978,543.799988,544.510010,544.510010,1822000
2014-11-19,544.750000,548.219971,539.190002,547.200012,547.200012,1517300
2014-11-20,542.090027,545.380005,541.500000,543.760010,543.760010,1750800
2014-11-21,551.039978,551.039978,545.000000,545.890015,545.890015,2506000
2014-11-24,546.570007,551.190002,544.150024,547.479980,547.479980,1653800
2014-11-25,547.210022,552.500000,546.909973,549.229980,549.229980,1903600
2014-11-26,549.229980,549.880005,545.229980,547.729980,547.729980,1480200
2014-11-28,547.000000,549.599976,544.479980,549.080017,549.080017,1210100
2014-12-01,545.090027,548.789978,538.619995,539.650024,539.650024,1994400
2014-12-02,539.450012,541.849976,534.659973,538.590027,538.590027,2074000
2014-12-03,537.500000,541.409973,535.210022,536.969971,536.969971,1623800
2014-12-04,537.640015,542.690002,534.890015,542.580017,542.580017,1629900
2014-12-05,536.700012,538.200012,527.260010,528.080017,528.080017,3070100
2014-12-08,529.219971,533.820007,527.000000,530.729980,530.729980,3228300
2014-12-09,525.880005,536.650024,523.409973,536.109985,536.109985,2166100
2014-12-10,535.900024,539.359985,527.489990,528.039978,528.039978,2311100
2014-12-11,530.010010,537.039978,529.159973,532.109985,532.109985,2071300
2014-12-12,527.440002,532.239990,521.460022,521.510010,521.510010,2365700
2014-12-15,523.760010,525.369995,515.400024,515.840027,515.840027,2617600
2014-12-16,513.599976,515.580017,497.190002,498.160004,498.160004,4349900
2014-12-17,499.859985,509.070007,499.109985,506.450012,506.450012,3639400
2014-12-18,515.989990,516.250000,506.559998,514.619995,514.619995,3876700
2014-12-19,516.989990,520.809998,508.859985,520.039978,520.039978,4872100
2014-12-22,520.609985,532.969971,520.590027,532.299988,532.299988,3319500
2014-12-23,534.510010,542.299988,533.719971,538.770020,538.770020,2877200
2014-12-24,538.820007,540.289978,535.099976,536.929993,536.929993,737700
2014-12-26,536.929993,543.250000,535.489990,541.520020,541.520020,1113500
2014-12-29,540.500000,543.929993,537.159973,537.309998,537.309998,2215000
2014-12-30,534.960022,537.840027,533.609985,535.280029,535.280029,1048600
2014-12-31,537.739990,538.400024,530.200012,530.659973,530.659973,1232400
2015-01-02,532.599976,535.799988,527.880005,529.549988,529.549988,1324000
2015-01-05,527.150024,527.989990,517.750000,519.460022,519.460022,2059100
2015-01-06,520.500000,521.210022,505.549988,506.640015,506.640015,2722800
2015-01-07,510.950012,511.489990,503.649994,505.149994,505.149994,2345900
2015-01-08,501.510010,507.500000,495.019989,506.910004,506.910004,3652700
2015-01-09,508.179993,508.600006,498.649994,500.720001,500.720001,2100000
2015-01-12,499.239990,500.279999,490.910004,497.059998,497.059998,2856900
2015-01-13,502.570007,508.600006,497.260010,501.799988,501.799988,3047900
2015-01-14,500.420013,508.260010,498.160004,505.929993,505.929993,2640000
2015-01-15,508.890015,509.750000,502.010010,504.010010,504.010010,2553400
2015-01-16,503.149994,510.850006,503.089996,510.459991,510.459991,2482900
2015-01-20,512.770020,515.609985,509.369995,509.940002,509.940002,2339800
2015-01-21,510.839996,521.849976,509.589996,520.390015,520.390015,2317800
2015-01-22,523.000000,538.840027,521.909973,537.299988,537.299988,2803400
2015-01-23,538.030029,545.409973,535.750000,541.950012,541.950012,2298300
2015-01-26,541.500000,541.500000,532.070007,536.719971,536.719971,1546600
2015-01-27,531.400024,532.780029,520.859985,521.190002,521.190002,1957400
2015-01-28,525.000000,525.690002,512.349976,512.429993,512.429993,1791100
2015-01-29,512.900024,515.190002,503.480011,513.229980,513.229980,3950900
2015-01-30,519.000000,543.099976,518.179993,537.549988,537.549988,6055400
2015-02-02,534.320007,536.500000,521.719971,532.200012,532.200012,3768900
2015-02-03,529.940002,537.450012,526.809998,533.299988,533.299988,2353100
2015-02-04,533.140015,536.750000,525.030029,526.099976,526.099976,1694800
2015-02-05,527.929993,530.690002,525.640015,529.830017,529.830017,1658800
2015-02-06,531.010010,540.219971,528.650024,533.880005,533.880005,2146900
2015-02-09,531.059998,533.880005,527.549988,529.280029,529.280029,1515700
2015-02-10,532.150024,541.000000,529.169983,540.159973,540.159973,2371500
2015-02-11,539.729980,541.950012,536.000000,538.000000,538.000000,1915300
2015-02-12,539.659973,548.340027,537.000000,546.010010,546.010010,2429500
2015-02-13,547.510010,552.539978,546.599976,551.159973,551.159973,2369100
2015-02-17,551.159973,553.000000,543.260010,545.010010,545.010010,1958700
2015-02-18,543.820007,547.549988,539.549988,542.650024,542.650024,1558200
2015-02-19,542.469971,546.859985,540.750000,546.450012,546.450012,1541700
2015-02-20,547.580017,547.580017,538.099976,541.799988,541.799988,1911700
2015-02-23,539.000000,539.299988,532.000000,535.000000,535.000000,1645300
2015-02-24,531.549988,539.400024,531.000000,538.650024,538.650024,1420300
2015-02-25,538.440002,549.570007,538.010010,547.330017,547.330017,2041800
2015-02-26,545.739990,560.130005,545.090027,559.289978,559.289978,2701600
2015-02-27,558.150024,569.419983,557.030029,562.630005,562.630005,3416400
2015-03-02,567.000000,575.989990,563.150024,575.020020,575.020020,2520300
2015-03-03,576.349976,580.849976,570.500000,578.789978,578.789978,2526300
2015-03-04,576.969971,581.630005,572.520020,578.330017,578.330017,1898200
2015-03-05,579.619995,583.200012,578.229980,581.429993,581.429993,1795900
2015-03-06,582.000000,582.780029,572.059998,572.900024,572.900024,1879600
2015-03-09,570.919983,575.450012,569.049988,574.099976,574.099976,1173900
2015-03-10,568.479980,569.760010,559.820007,559.849976,559.849976,2004000
2015-03-11,559.799988,564.179993,555.409973,555.690002,555.690002,2026200
2015-03-12,558.479980,561.840027,555.530029,561.169983,561.169983,1780100
2015-03-13,559.229980,564.359985,550.330017,553.000000,553.000000,1771400
2015-03-16,556.929993,563.750000,551.320007,561.640015,561.640015,1842800
2015-03-17,558.289978,560.640015,554.409973,557.609985,557.609985,1444600
2015-03-18,557.729980,566.510010,553.500000,566.159973,566.159973,1766200
2015-03-19,564.520020,566.960022,562.119995,563.669983,563.669983,1233000
2015-03-20,566.710022,567.099976,564.479980,564.950012,564.950012,2216000
2015-03-23,566.000000,569.640015,563.059998,565.369995,565.369995,1511700
2015-03-24,568.539978,581.880005,568.090027,577.539978,577.539978,3957800
2015-03-25,577.570007,580.070007,567.000000,567.000000,567.000000,2653500
2015-03-26,564.650024,567.190002,558.309998,563.640015,563.640015,2492100
2015-03-27,561.830017,564.070007,556.929993,557.549988,557.549988,1727600
2015-03-30,560.250000,562.159973,556.789978,561.140015,561.140015,1239400
2015-03-31,557.940002,562.450012,554.669983,554.700012,554.700012,1746600
2015-04-01,554.830017,558.500000,546.030029,549.489990,549.489990,1945100
2015-04-02,547.409973,548.000000,540.440002,541.309998,541.309998,2388000
2015-04-06,538.840027,545.539978,535.700012,543.950012,543.950012,1685900
2015-04-07,544.989990,550.159973,543.590027,544.859985,544.859985,1365900
2015-04-08,546.000000,551.500000,546.000000,548.840027,548.840027,1419300
2015-04-09,549.210022,549.369995,541.950012,548.020020,548.020020,1618300
2015-04-10,549.570007,549.849976,544.979980,548.539978,548.539978,1305200
2015-04-13,547.049988,553.270020,546.299988,548.640015,548.640015,1466300
2015-04-14,546.570007,546.570007,535.739990,539.780029,539.780029,2360300
2015-04-15,537.960022,543.190002,532.369995,541.039978,541.039978,2348100
2015-04-16,538.349976,545.229980,538.099976,543.520020,543.520020,1586100
2015-04-17,537.309998,539.799988,529.000000,532.739990,532.739990,2461700
2015-04-20,533.750000,545.799988,533.349976,544.530029,544.530029,1925400
2015-04-21,546.309998,547.770020,542.210022,542.919983,542.919983,1456400
2015-04-22,543.059998,551.000000,541.320007,549.179993,549.179993,1590300
2015-04-23,550.409973,561.169983,550.080017,557.460022,557.460022,3909200
2015-04-24,580.049988,584.700012,568.349976,573.659973,573.659973,4608400
2015-04-27,572.770020,575.520020,562.299988,566.119995,566.119995,2403100
2015-04-28,564.320007,567.830017,560.960022,564.369995,564.369995,1858900
2015-04-29,560.510010,565.840027,559.000000,561.390015,561.390015,1681100
2015-04-30,558.559998,561.109985,546.719971,548.770020,548.770020,2362000
2015-05-01,550.510010,551.219971,543.849976,551.159973,551.159973,1828600
2015-05-04,550.989990,556.690002,547.390015,552.840027,552.840027,1763000
2015-05-05,550.159973,552.609985,542.369995,543.039978,543.039978,1426400
2015-05-06,542.640015,543.929993,532.239990,535.080017,535.080017,1951700
2015-05-07,535.900024,545.200012,533.450012,542.039978,542.039978,1592200
2015-05-08,548.869995,552.799988,548.030029,548.950012,548.950012,1411300
2015-05-11,548.489990,553.369995,545.599976,545.780029,545.780029,1092900
2015-05-12,542.809998,542.960022,535.000000,538.729980,538.729980,1764100
2015-05-13,540.469971,543.840027,538.979980,539.489990,539.489990,1211900
2015-05-14,543.969971,549.690002,542.500000,549.200012,549.200012,1586800
2015-05-15,550.390015,550.599976,542.500000,546.489990,546.489990,1672000
2015-05-18,543.820007,548.340027,542.250000,546.669983,546.669983,1335300
2015-05-19,548.000000,553.400024,547.119995,549.280029,549.280029,2356300
2015-05-20,550.919983,556.070007,545.099976,552.510010,552.510010,1542000
2015-05-21,550.200012,557.609985,549.299988,556.809998,556.809998,1708500
2015-05-22,554.460022,558.239990,553.619995,554.520020,554.520020,1213300
2015-05-26,552.580017,553.330017,542.969971,547.190002,547.190002,1873700
2015-05-27,548.679993,555.289978,546.580017,554.250000,554.250000,1742200
2015-05-28,553.789978,555.760010,550.799988,554.179993,554.179993,1177200
2015-05-29,553.200012,553.940002,545.039978,545.320007,545.320007,2172300
2015-06-01,548.729980,550.570007,543.580017,549.210022,549.210022,1660500
2015-06-02,547.429993,558.789978,546.549988,553.950012,553.950012,1592100
2015-06-03,555.099976,557.989990,552.150024,555.289978,555.289978,1335500
2015-06-04,552.179993,555.960022,549.119995,551.690002,551.690002,1343300
2015-06-05,552.000000,553.330017,547.380005,549.530029,549.530029,1219800
2015-06-08,549.609985,549.869995,542.950012,543.479980,543.479980,1366800
2015-06-09,543.419983,544.840027,538.849976,542.159973,542.159973,1500800
2015-06-10,545.700012,554.780029,545.109985,552.599976,552.599976,1515800
2015-06-11,554.489990,554.830017,549.169983,550.039978,550.039978,1293600
2015-06-12,547.150024,548.849976,545.630005,547.469971,547.469971,1273400
2015-06-15,542.729980,544.049988,539.210022,543.000000,543.000000,1357500
2015-06-16,544.479980,546.690002,541.570007,544.869995,544.869995,1626300
2015-06-17,545.419983,548.359985,541.809998,546.599976,546.599976,1222000
2015-06-18,548.000000,557.250000,548.000000,556.179993,556.179993,2059600
2015-06-19,556.520020,557.909973,552.260010,557.520020,557.520020,2964500
2015-06-22,559.409973,565.609985,558.909973,559.679993,559.679993,1737600
2015-06-23,559.789978,564.900024,557.150024,563.390015,563.390015,1569800
2015-06-24,562.479980,562.640015,556.809998,558.570007,558.570007,1446200
2015-06-25,560.299988,563.140015,557.460022,557.950012,557.950012,1334200
2015-06-26,559.710022,560.000000,551.849976,553.059998,553.059998,2183800
2015-06-29,546.750000,550.900024,540.239990,541.250000,541.250000,1887800
2015-06-30,545.090027,545.900024,539.539978,540.039978,540.039978,1725500
2015-07-01,543.659973,545.809998,539.760010,543.299988,543.299988,1538000
2015-07-02,544.739990,548.000000,543.570007,547.340027,547.340027,1406200
2015-07-06,542.250000,548.580017,542.099976,545.619995,545.619995,1280700
2015-07-07,547.429993,551.000000,539.849976,550.030029,550.030029,1678900
2015-07-08,545.599976,548.280029,541.200012,541.700012,541.700012,1383100
2015-07-09,548.650024,548.880005,544.619995,544.650024,544.650024,1488300
2015-07-10,553.710022,559.289978,552.000000,556.109985,556.109985,2171800
2015-07-13,559.510010,572.849976,558.700012,571.729980,571.729980,2089600
2015-07-14,574.500000,589.710022,574.169983,584.179993,584.179993,3741600
2015-07-15,583.739990,588.690002,580.210022,583.960022,583.960022,2073300
2015-07-16,589.500000,604.500000,587.919983,601.780029,601.780029,5632100
2015-07-17,680.000000,703.000000,678.000000,699.619995,699.619995,12858100
2015-07-20,688.979980,697.799988,681.770020,692.840027,692.840027,5121800
2015-07-21,684.880005,705.599976,684.150024,695.349976,695.349976,3780200
2015-07-22,694.020020,713.330017,691.619995,695.099976,695.099976,4155000
2015-07-23,691.849976,696.070007,671.590027,674.729980,674.729980,3811600
2015-07-24,676.770020,677.789978,653.179993,654.770020,654.770020,4131100
2015-07-27,651.570007,667.070007,651.549988,658.270020,658.270020,2919100
2015-07-28,661.760010,664.099976,653.409973,659.659973,659.659973,1718200
2015-07-29,662.260010,663.330017,652.840027,661.429993,661.429993,1837800
2015-07-30,657.440002,668.049988,651.690002,664.559998,664.559998,1980300
2015-07-31,664.700012,665.000000,657.200012,657.500000,657.500000,1746100
2015-08-03,657.659973,666.669983,657.659973,664.719971,664.719971,1567400
2015-08-04,664.340027,668.000000,660.510010,661.280029,661.280029,1309400
2015-08-05,665.750000,679.909973,665.580017,673.289978,673.289978,1822400
2015-08-06,673.989990,674.750000,660.729980,670.150024,670.150024,2033000
2015-08-07,667.780029,668.799988,658.869995,664.390015,664.390015,1377200
2015-08-10,667.090027,671.619995,660.229980,663.140015,663.140015,1722900
2015-08-11,699.580017,704.000000,684.320007,690.299988,690.299988,5494000
2015-08-12,694.489990,696.000000,680.510010,691.469971,691.469971,2924900
2015-08-13,689.200012,694.030029,682.179993,686.510010,686.510010,1817700
2015-08-14,684.039978,692.260010,682.900024,689.369995,689.369995,1379900
2015-08-17,688.039978,694.739990,683.059998,694.109985,694.109985,1234000
2015-08-18,691.070007,695.760010,685.320007,688.729980,688.729980,1385500
2015-08-19,690.109985,700.200012,686.799988,694.039978,694.039978,2509700
2015-08-20,689.099976,696.159973,675.280029,679.479980,679.479980,2889900
2015-08-21,671.039978,672.890015,643.099976,644.030029,644.030029,4594000
2015-08-24,600.599976,627.679993,593.090027,618.109985,618.109985,6489400
2015-08-25,646.469971,647.000000,611.669983,612.469971,612.469971,3571500
2015-08-26,643.099976,662.479980,630.369995,659.739990,659.739990,4387000
2015-08-27,671.989990,673.979980,651.099976,667.960022,667.960022,2948700
2015-08-28,665.760010,667.000000,653.750000,659.690002,659.690002,1941800
2015-08-31,654.340027,664.409973,646.349976,647.820007,647.820007,1946800
2015-09-01,633.809998,644.440002,625.059998,629.559998,629.559998,2572900
2015-09-02,638.000000,645.059998,630.640015,644.909973,644.909973,1881500
2015-09-03,647.929993,651.250000,633.809998,637.049988,637.049988,1728600
2015-09-04,629.700012,634.500000,626.500000,628.960022,628.960022,2023900
2015-09-08,641.000000,645.039978,632.900024,643.880005,643.880005,1954600
2015-09-09,651.880005,657.359985,640.900024,643.409973,643.409973,2048900
2015-09-10,643.900024,654.900024,641.700012,651.080017,651.080017,1392500
2015-09-11,650.210022,655.309998,647.409973,655.299988,655.299988,1744600
2015-09-14,655.630005,655.919983,649.500000,652.469971,652.469971,1497100
2015-09-15,656.710022,668.849976,653.340027,665.070007,665.070007,1777300
2015-09-16,665.549988,668.070007,662.200012,665.520020,665.520020,1312600
2015-09-17,667.489990,681.989990,665.000000,671.669983,671.669983,2387600
2015-09-18,665.059998,669.840027,660.030029,660.919983,660.919983,3627200
2015-09-21,665.510010,669.000000,658.000000,666.979980,666.979980,1954700
2015-09-22,657.469971,658.820007,645.030029,653.200012,653.200012,2718100
2015-09-23,652.900024,660.280029,650.729980,653.289978,653.289978,1458000
2015-09-24,648.969971,656.770020,642.169983,654.909973,654.909973,1934600
2015-09-25,658.580017,658.580017,639.659973,640.150024,640.150024,2424000
2015-09-28,639.049988,642.849976,617.840027,624.250000,624.250000,2382300
2015-09-29,625.500000,634.679993,618.030029,622.609985,622.609985,2106500
2015-09-30,631.830017,639.309998,629.150024,638.369995,638.369995,2647700
2015-10-01,637.940002,643.840027,631.119995,642.000000,642.000000,2125300
2015-10-02,638.010010,657.000000,633.500000,656.989990,656.989990,2439400
2015-10-05,661.599976,673.030029,655.869995,671.679993,671.679993,1898000
2015-10-06,669.349976,678.799988,663.080017,671.640015,671.640015,2138700
2015-10-07,677.400024,678.739990,658.109985,670.000000,670.000000,2217700
2015-10-08,669.450012,671.890015,654.489990,667.000000,667.000000,1965400
2015-10-09,667.489990,674.090027,662.359985,671.239990,671.239990,1606200
2015-10-12,669.190002,677.979980,667.239990,676.429993,676.429993,1334200
2015-10-13,674.260010,688.460022,673.109985,683.169983,683.169983,2122300
2015-10-14,683.729980,690.039978,678.900024,680.409973,680.409973,1564600
2015-10-15,685.250000,694.159973,684.390015,693.020020,693.020020,2357800
2015-10-16,695.400024,696.219971,689.099976,695.320007,695.320007,1815800
2015-10-19,694.000000,700.239990,692.210022,699.950012,699.950012,1508600
2015-10-20,697.890015,698.000000,673.679993,680.000000,680.000000,2621700
2015-10-21,683.210022,684.900024,670.700012,671.799988,671.799988,1597600
2015-10-22,675.440002,688.049988,671.700012,681.140015,681.140015,4431600
2015-10-23,750.059998,752.500000,717.940002,719.330017,719.330017,6336300
2015-10-26,720.020020,734.950012,720.020020,731.119995,731.119995,2438800
2015-10-27,726.570007,735.960022,724.140015,732.820007,732.820007,1938900
2015-10-28,733.000000,737.369995,727.270020,736.919983,736.919983,1980200
2015-10-29,736.630005,746.789978,735.159973,744.849976,744.849976,1826000
2015-10-30,745.559998,746.309998,736.530029,737.390015,737.390015,1999200
2015-11-02,734.530029,748.179993,731.450012,747.739990,747.739990,1995700
2015-11-03,745.429993,751.700012,741.159973,748.820007,748.820007,1815300
2015-11-04,749.900024,759.900024,749.200012,755.309998,755.309998,2092000
2015-11-05,758.809998,766.349976,757.469971,760.669983,760.669983,2274300
2015-11-06,759.390015,763.020020,755.030029,761.599976,761.599976,1677200
2015-11-09,758.520020,763.299988,749.109985,754.770020,754.770020,1776900
2015-11-10,753.479980,760.599976,748.409973,758.260010,758.260010,1489900
2015-11-11,762.380005,769.080017,759.750000,765.250000,765.250000,2093300
2015-11-12,760.179993,765.799988,755.859985,756.530029,756.530029,1772600
2015-11-13,754.039978,755.330017,739.469971,740.070007,740.070007,2409400
2015-11-16,740.210022,751.710022,734.330017,750.419983,750.419983,2535200
2015-11-17,752.469971,754.950012,744.049988,745.979980,745.979980,1943200
2015-11-18,749.570007,761.099976,747.390015,760.010010,760.010010,1813300
2015-11-19,759.780029,763.229980,757.229980,759.940002,759.940002,1403900
2015-11-20,769.299988,779.320007,764.099976,777.000000,777.000000,2773900
2015-11-23,777.469971,782.900024,773.510010,776.700012,776.700012,1732400
2015-11-24,772.960022,775.989990,758.109985,769.630005,769.630005,2394000
2015-11-25,771.690002,773.000000,766.530029,769.260010,769.260010,1180600
2015-11-27,769.159973,774.000000,767.000000,771.969971,771.969971,721700
2015-11-30,771.869995,775.030029,761.119995,762.849976,762.849976,1679300
2015-12-01,766.940002,785.000000,765.950012,783.789978,783.789978,2019900
2015-12-02,785.250000,793.049988,776.429993,777.849976,777.849976,2343800
2015-12-03,780.559998,784.479980,762.450012,768.200012,768.200012,2097500
2015-12-04,769.710022,782.419983,765.510010,779.210022,779.210022,2490000
2015-12-07,780.059998,781.000000,766.719971,772.989990,772.989990,1831300
2015-12-08,764.500000,778.650024,762.520020,775.140015,775.140015,1554100
2015-12-09,771.099976,776.090027,752.010010,762.549988,762.549988,2327500
2015-12-10,763.590027,766.070007,755.000000,760.039978,760.039978,1622900
2015-12-11,749.000000,757.440002,748.650024,750.419983,750.419983,2159200
2015-12-14,751.260010,764.150024,736.260010,762.539978,762.539978,2693200
2015-12-15,767.789978,774.750000,758.000000,760.090027,760.090027,2469300
2015-12-16,766.570007,781.500000,757.049988,776.590027,776.590027,2656000
2015-12-17,781.159973,781.590027,769.299988,769.830017,769.830017,1825500
2015-12-18,767.229980,774.140015,756.590027,756.849976,756.849976,3389700
2015-12-21,763.049988,766.349976,754.150024,760.799988,760.799988,1742400
2015-12-22,764.270020,770.340027,761.200012,767.130005,767.130005,1816900
2015-12-23,770.690002,771.900024,757.650024,768.510010,768.510010,1529700
2015-12-24,768.520020,769.200012,764.390015,765.840027,765.840027,520600
2015-12-28,770.000000,782.820007,767.729980,782.239990,782.239990,1557800
2015-12-29,786.989990,798.690002,786.200012,793.960022,793.960022,1921500
2015-12-30,793.960022,796.460022,787.200012,790.299988,790.299988,1428300
2015-12-31,787.820007,788.330017,777.320007,778.010010,778.010010,1637600
2016-01-04,762.200012,762.200012,747.539978,759.440002,759.440002,3369100
2016-01-05,764.099976,769.200012,755.650024,761.530029,761.530029,2260800
2016-01-06,750.369995,765.729980,748.000000,759.330017,759.330017,2410300
2016-01-07,746.489990,755.309998,735.280029,741.000000,741.000000,3156600
2016-01-08,747.799988,750.119995,728.919983,730.909973,730.909973,2375300
2016-01-11,731.950012,735.080017,719.559998,733.070007,733.070007,2544800
2016-01-12,740.750000,748.340027,736.429993,745.340027,745.340027,2340800
2016-01-13,749.340027,753.000000,716.780029,719.570007,719.570007,2586400
2016-01-14,724.440002,739.890015,705.000000,731.390015,731.390015,2777900
2016-01-15,709.989990,724.159973,701.510010,710.489990,710.489990,3833800
2016-01-19,720.150024,725.349976,709.849976,719.080017,719.080017,2436200
2016-01-20,705.900024,726.950012,687.780029,718.559998,718.559998,4122000
2016-01-21,720.169983,737.669983,711.109985,726.669983,726.669983,2596900
2016-01-22,742.000000,748.559998,740.500000,745.460022,745.460022,2357300
2016-01-25,743.840027,752.460022,732.500000,733.619995,733.619995,2267000
2016-01-26,735.210022,739.460022,726.969971,733.789978,733.789978,1547000
2016-01-27,735.890015,735.890015,713.450012,717.580017,717.580017,2121400
2016-01-28,738.190002,751.159973,730.599976,748.299988,748.299988,3105200
2016-01-29,748.960022,765.109985,744.200012,761.349976,761.349976,3790400
2016-02-01,771.260010,777.590027,761.380005,770.770020,770.770020,5576100
2016-02-02,800.500000,810.349976,780.599976,780.909973,780.909973,6792300
2016-02-03,786.280029,791.429993,736.260010,749.380005,749.380005,6555700
2016-02-04,744.590027,745.239990,722.599976,730.030029,730.030029,5246100
2016-02-05,725.500000,726.719971,700.140015,703.760010,703.760010,5477800
2016-02-08,687.679993,704.520020,682.010010,704.159973,704.159973,4470500
2016-02-09,692.950012,720.960022,688.500000,701.020020,701.020020,4215000
2016-02-10,711.789978,723.219971,705.390015,706.849976,706.849976,3015700
2016-02-11,696.340027,712.320007,691.190002,706.359985,706.359985,3250200
2016-02-12,712.210022,716.000000,701.580017,706.890015,706.890015,2326900
2016-02-16,718.650024,722.880005,710.179993,717.640015,717.640015,2172200
2016-02-17,727.000000,733.760010,716.609985,731.969971,731.969971,2457700
2016-02-18,733.960022,736.000000,715.549988,717.510010,717.510010,2363800
2016-02-19,715.900024,724.030029,713.119995,722.109985,722.109985,1745900
2016-02-22,729.510010,734.849976,723.450012,729.049988,729.049988,1875800
2016-02-23,726.099976,730.900024,715.669983,717.289978,717.289978,2066600
2016-02-24,710.609985,721.219971,702.020020,720.900024,720.900024,1854600
2016-02-25,722.929993,729.510010,713.229980,729.119995,729.119995,1807300
2016-02-26,733.599976,736.159973,721.940002,724.859985,724.859985,2123700
2016-02-29,721.000000,730.599976,716.840027,717.219971,717.219971,2253400
2016-03-01,721.299988,742.330017,718.640015,742.169983,742.169983,3005600
2016-03-02,742.869995,743.119995,733.250000,739.479980,739.479980,1814600
2016-03-03,739.479980,741.000000,729.630005,731.590027,731.590027,2026700
2016-03-04,734.799988,735.000000,725.619995,730.219971,730.219971,2425800
2016-03-07,725.150024,727.210022,705.140015,712.799988,712.799988,3084500
2016-03-08,708.390015,722.250000,704.000000,713.530029,713.530029,2626500
2016-03-09,715.169983,726.239990,712.659973,725.409973,725.409973,1977200
2016-03-10,727.789978,736.539978,723.289978,732.169983,732.169983,2230800
2016-03-11,739.950012,744.900024,736.700012,744.869995,744.869995,1769000
2016-03-14,744.969971,754.260010,743.659973,750.239990,750.239990,1641200
2016-03-15,746.020020,753.010010,742.840027,750.570007,750.570007,1491600
2016-03-16,749.049988,759.000000,746.500000,757.359985,757.359985,1465300
2016-03-17,757.650024,765.340027,757.359985,758.479980,758.479980,2228200
2016-03-18,761.630005,762.140015,751.820007,755.409973,755.409973,2811100
2016-03-21,753.909973,763.340027,751.270020,762.159973,762.159973,1438700
2016-03-22,758.440002,765.000000,757.880005,760.049988,760.049988,1104800
2016-03-23,763.349976,765.390015,756.030029,757.559998,757.559998,1233900
2016-03-24,751.200012,757.559998,750.500000,754.840027,754.840027,1555800
2016-03-28,756.169983,758.299988,752.039978,753.280029,753.280029,1083800
2016-03-29,753.679993,767.179993,748.289978,765.890015,765.890015,2003100
2016-03-30,768.210022,777.309998,767.580017,768.340027,768.340027,2019800
2016-03-31,768.340027,769.080017,758.250000,762.900024,762.900024,1627700
2016-04-01,757.159973,770.039978,755.200012,769.669983,769.669983,1583700
2016-04-04,769.510010,772.440002,761.789978,765.119995,765.119995,1346200
2016-04-05,758.130005,762.869995,755.599976,758.570007,758.570007,1223900
2016-04-06,757.840027,768.419983,756.299988,768.070007,768.070007,1265600
2016-04-07,765.320007,769.359985,757.500000,760.119995,760.119995,1274900
2016-04-08,765.869995,767.130005,755.770020,759.469971,759.469971,1171700
2016-04-11,765.450012,767.219971,757.340027,757.539978,757.539978,1588700
2016-04-12,758.429993,764.919983,751.570007,764.320007,764.320007,1369400
2016-04-13,770.309998,775.750000,764.590027,771.909973,771.909973,1771300
2016-04-14,775.359985,779.609985,773.219971,775.390015,775.390015,1349600
2016-04-15,775.500000,780.929993,774.929993,780.000000,780.000000,1585600
2016-04-18,780.190002,788.549988,777.609985,787.679993,787.679993,1677000
2016-04-19,790.500000,790.950012,770.270020,776.250000,776.250000,2197600
2016-04-20,779.159973,779.659973,771.270020,774.919983,774.919983,1713100
2016-04-21,777.309998,781.679993,771.549988,780.000000,780.000000,3881400
2016-04-22,743.909973,753.919983,730.369995,737.770020,737.770020,7039900
2016-04-25,735.349976,744.880005,735.099976,742.210022,742.210022,2472100
2016-04-26,744.419983,745.590027,720.320007,725.369995,725.369995,2793200
2016-04-27,725.320007,727.150024,709.080017,721.460022,721.460022,3313100
2016-04-28,723.289978,729.260010,703.200012,705.059998,705.059998,3129500
